4.371865131521147418e+02
7.451498514632385195e+01
4.961264352114210396e+01
3.819639707424335029e+01
3.444912733492452617e+01
3.064109968530121364e+01
2.430265503601935961e+01
2.568738977066095686e+01
2.338450971547024437e+01
2.275180227791648235e+01
2.205673347000429985e+01
