4.198692763347434038e+02
6.675051904783521195e+01
4.170030175690902752e+01
3.246655799515343688e+01
2.644191824686652126e+01
2.225531677998267810e+01
1.872160906485515852e+01
2.079330566150827053e+01
1.846284525048221781e+01
1.958346719431915517e+01
1.726621593384115272e+01
